Prices,calories,protein,carbs,fat,nutrition_score
529.66,675,26,76,22,45.2
529.66,742,23,68,31,28.6
399.0,516,25,55,31,30.0
529.66,690,17,86,39,12.2
529.66,472,30,78,39,36.6
529.66,758,33,40,38,36.0
239.0,705,23,43,24,30.6
239.0,705,23,66,27,32.2
299.0,644,15,79,29,16.8
219.0,552,23,88,28,35.6
219.0,760,15,64,24,18.8
119.0,582,16,72,38,8.4
159.0,506,23,57,39,18.4
99.0,520,23,65,39,20.0
99.0,701,20,66,25,28.200000000000003
109.0,783,15,66,35,8.200000000000001
119.0,671,27,55,30,35.0
99.0,627,16,41,21,19.200000000000003
149.0,113,2,18,1,6.6
119.0,108,0,5,3,-2.0
109.0,192,4,12,1,9.4
119.0,99,3,26,4,7.2
119.0,176,4,20,0,12.0
289.0,68,0,21,3,1.2000000000000002
259.0,80,2,5,0,5.0
109.0,149,0,10,3,-1.0
99.0,193,4,10,2,8.0
179.0,64,4,15,3,8.0
99.0,137,1,7,4,-0.5999999999999999
479.0,114,1,17,2,3.4000000000000004
219.0,74,0,26,0,5.2
169.0,61,4,16,4,7.2
119.0,175,3,26,4,7.2
79.0,52,0,24,2,2.8000000000000007
129.0,106,2,6,0,5.2
99.0,91,2,13,3,3.6
169.0,85,0,18,0,3.6
289.0,189,0,8,2,-0.3999999999999999
139.0,183,3,17,2,7.4
89.0,83,3,25,2,9.0
89.0,81,2,29,1,8.8
129.0,131,1,28,1,6.6000000000000005
119.0,97,0,14,0,2.8000000000000003
99.0,198,0,23,4,0.6000000000000005
149.0,191,1,15,1,4.0
99.0,65,3,6,0,7.2
119.0,192,2,5,4,1.0
79.0,199,3,18,4,5.6
89.0,175,1,13,0,4.6
109.0,159,4,18,1,10.6
109.0,150,0,26,0,5.2
119.0,100,4,7,3,6.4
119.0,67,2,27,3,6.4
139.0,169,2,19,3,4.800000000000001
129.0,64,4,8,1,8.6
89.0,114,4,29,0,13.8
89.0,132,1,14,3,1.8000000000000005
119.0,60,3,22,2,8.4
159.0,142,2,23,2,6.6000000000000005
149.0,174,0,9,3,-1.2
99.0,133,3,11,3,5.2
289.0,76,1,10,4,0.0
409.0,61,3,21,3,7.2
389.0,127,0,5,2,-1.0
269.0,109,2,28,2,7.6
479.0,131,2,12,2,4.4
169.0,66,4,29,0,13.8
179.0,148,3,22,2,8.4
189.0,77,1,18,0,5.6
129.0,198,4,19,4,7.800000000000001
139.0,177,2,14,1,5.800000000000001
179.0,60,2,12,0,6.4
159.0,176,4,10,3,7.0
169.0,90,3,16,3,6.2
259.0,52,0,16,3,0.2000000000000001
159.0,167,4,19,1,10.8
169.0,176,3,19,2,7.800000000000001
139.0,70,4,22,0,12.4
219.0,105,0,11,1,1.2000000000000002
179.0,173,3,11,2,6.2
209.0,138,4,10,1,9.0
289.0,79,2,13,3,3.6
259.0,131,1,5,3,0.0
55.0,189,4,28,3,10.6
529.66,444,4,41,24,-7.799999999999999
529.66,442,4,64,15,5.800000000000001
529.66,389,3,63,26,-7.399999999999999
529.66,416,4,53,22,-3.3999999999999986
529.66,361,3,66,16,3.200000000000001
355.0,399,6,64,28,-3.1999999999999993
275.0,425,3,66,16,3.200000000000001
285.71,365,7,51,26,-1.799999999999999
529.66,496,4,64,18,2.8000000000000007
529.66,386,3,69,15,4.800000000000001
351.69,495,7,48,16,7.600000000000001
84.74,489,5,65,28,-5.0
529.66,411,7,56,25,0.200000000000001
195.0,406,3,47,28,-12.6
529.66,373,6,52,19,3.4000000000000004
355.0,473,4,59,28,-8.2
199.15,406,3,46,18,-2.799999999999999
529.66,435,6,55,28,-5.0
529.66,411,7,41,15,7.200000000000001
177.96,374,6,59,17,6.800000000000001
529.66,488,5,66,15,8.200000000000001
165.0,477,5,61,26,-3.799999999999999
155.0,462,5,45,22,-3.0
202.3,449,6,40,29,-9.0
529.66,351,4,51,17,1.200000000000001
288.46,441,4,43,21,-4.4
190.67,373,6,57,15,8.4
281.25,471,5,49,28,-8.2
76.27,434,6,66,20,5.200000000000001
255.0,496,3,64,26,-7.199999999999999
245.0,364,5,58,16,5.600000000000001
166.1,437,3,49,22,-6.199999999999999
296.61,423,6,64,16,8.8
276.78,453,4,44,25,-8.2
245.0,392,3,48,19,-3.3999999999999986
55.0,465,5,56,16,5.200000000000001
55.0,473,5,46,17,2.200000000000001
80.0,477,7,51,19,5.200000000000001
80.0,426,7,41,16,6.200000000000001
55.0,448,5,63,27,-4.399999999999999
55.0,403,3,43,17,-2.4000000000000004
57.14,439,3,69,25,-5.199999999999999
57.14,446,5,59,27,-5.199999999999999
60.0,482,6,61,15,9.2
55.0,417,7,65,25,2.0
55.0,398,7,51,26,-1.799999999999999
55.0,419,7,44,20,2.8000000000000007
80.75,396,7,59,26,-0.1999999999999993
55.0,389,6,57,25,-1.5999999999999996
80.51,461,5,52,18,2.4000000000000004
106.0,402,3,53,20,-3.3999999999999986
155.0,415,6,54,19,3.8000000000000007
155.0,394,5,54,25,-4.199999999999999
265.0,354,3,64,17,1.8000000000000007
230.0,390,7,55,16,9.0
255.0,471,7,44,16,6.800000000000001
95.0,376,5,69,27,-3.1999999999999993
185.0,360,7,46,21,2.200000000000001
195.0,414,5,51,20,0.200000000000001
235.0,426,5,49,25,-5.199999999999999
215.0,362,6,59,18,5.800000000000001
93.22,353,4,62,20,0.4000000000000003
101.7,424,3,54,26,-9.2
165.25,391,7,42,21,1.4000000000000004
211.87,487,3,51,24,-7.799999999999999
351.69,404,4,53,26,-7.399999999999999
55.0,422,6,67,27,-1.5999999999999996
55.08,363,6,52,29,-6.6
55.0,470,4,63,16,4.600000000000001
325.0,425,4,44,24,-7.199999999999999
133.93,398,7,46,23,0.200000000000001
187.5,457,6,68,29,-3.3999999999999986
160.71,365,7,40,26,-4.0
276.78,466,6,67,20,5.4
107.14,479,7,65,27,0.0
71.42,407,4,53,22,-3.3999999999999986
71.42,469,7,65,20,7.0
85.72,437,4,47,18,-0.5999999999999996
85.71,434,7,41,21,1.200000000000001
90.48,488,4,60,27,-7.0
114.28,413,7,42,16,6.4
78.81,374,4,47,29,-11.6
88.99,416,5,56,19,2.200000000000001
88.99,468,7,62,20,6.4
182.22,388,5,52,26,-5.6
148.3,392,7,67,22,5.4
151.69,369,6,62,16,8.4
166.1,469,5,63,28,-5.399999999999999
138.13,414,7,61,17,9.2
151.7,357,5,61,23,-0.7999999999999989
151.69,437,4,57,15,4.4
199.15,478,5,55,24,-3.0
166.1,443,5,41,24,-5.799999999999999
138.13,465,5,44,18,0.8000000000000007
138.13,495,3,68,25,-5.399999999999999
180.5,418,7,52,21,3.4000000000000004
55.0,459,5,69,21,2.8000000000000007
55.0,495,5,48,20,-0.3999999999999986
250.0,367,3,51,29,-12.8
250.0,356,3,46,18,-2.799999999999999
275.42,432,7,58,23,2.6000000000000014
275.42,464,3,59,28,-10.2
98.21,414,5,53,21,-0.3999999999999986
171.6,448,5,68,18,5.600000000000001
138.39,430,5,59,15,6.800000000000001
138.39,391,4,65,16,5.0
151.79,426,7,66,17,10.2
142.86,357,4,63,16,4.600000000000001
156.25,488,5,63,23,-0.3999999999999986
281.25,397,5,67,29,-5.6
290.17,362,6,59,23,0.8000000000000007
312.5,418,3,52,21,-4.6
357.14,473,6,69,17,8.8
312.5,487,4,59,15,4.800000000000001
529.66,448,3,46,24,-8.799999999999999
529.66,490,7,50,27,-3.0
529.66,353,4,56,23,-3.799999999999999
529.66,487,3,40,21,-7.0
529.66,432,5,50,16,4.0
529.66,484,4,63,25,-4.399999999999999
529.66,427,6,68,27,-1.3999999999999986
529.66,429,3,42,24,-9.6
529.66,370,6,50,15,7.0
76.27,472,7,68,19,8.600000000000001
114.4,438,6,43,25,-4.4
76.27,350,5,61,25,-2.799999999999999
84.74,468,6,63,29,-4.399999999999999
84.74,418,6,69,26,-0.1999999999999993
88.99,356,3,65,27,-8.0
88.98,487,3,57,16,1.4000000000000004
93.22,362,5,59,24,-2.1999999999999993
84.75,432,7,47,16,7.4
122.89,386,6,60,19,5.0
72.03,405,5,46,17,2.200000000000001
84.75,479,7,53,25,-0.3999999999999986
84.75,358,5,61,21,1.200000000000001
84.75,477,4,52,24,-5.6
97.96,411,3,46,20,-4.799999999999999
131.35,386,3,44,16,-1.1999999999999993
131.35,397,5,42,16,2.4000000000000004
224.57,403,6,43,23,-2.4000000000000004
72.03,489,6,51,18,4.200000000000001
76.27,462,5,49,22,-2.1999999999999993
80.51,402,7,41,20,2.200000000000001
199.15,388,3,68,27,-7.399999999999999
190.67,496,4,65,27,-6.0
190.67,420,7,53,22,2.6000000000000014
216.1,418,3,66,23,-3.799999999999999
127.11,454,5,64,19,3.8000000000000007
139.84,475,3,63,16,2.6000000000000014
169.49,396,5,46,16,3.200000000000001
177.96,388,6,52,18,4.4
216.1,495,5,69,15,8.8
182.2,488,3,42,19,-4.6
131.35,464,5,61,24,-1.799999999999999
106.0,480,4,63,29,-8.399999999999999
63.56,461,5,54,27,-6.199999999999999
190.0,370,5,62,24,-1.5999999999999996
190.0,444,7,64,28,-1.1999999999999993
190.0,487,5,46,28,-8.799999999999999
190.0,450,4,65,16,5.0
202.3,495,5,64,27,-4.199999999999999
178.57,456,6,69,21,4.800000000000001
166.67,374,5,59,18,3.8000000000000007
202.38,350,4,65,20,1.0
190.0,456,7,55,20,5.0
225.6,419,5,44,18,0.8000000000000007
190.0,390,3,48,19,-3.3999999999999986
190.0,439,4,58,28,-8.399999999999999
190.0,492,5,59,26,-4.199999999999999
288.46,480,4,44,29,-12.2
309.52,383,6,51,17,5.200000000000001
285.71,422,7,52,28,-3.5999999999999996
309.52,409,5,44,19,-0.1999999999999993
404.76,366,3,47,24,-8.6
428.57,388,5,60,20,2.0
380.95,406,7,41,23,-0.7999999999999989
523.96,470,5,68,17,6.600000000000001
476.19,413,4,53,28,-9.4
428.57,476,4,60,25,-5.0
529.66,360,7,64,23,3.8000000000000007
523.8,435,7,48,28,-4.399999999999999
529.66,397,3,46,27,-11.8
529.66,357,4,43,25,-8.4
529.66,396,6,63,15,9.6
357.14,442,6,65,25,0.0
357.14,487,3,45,21,-6.0
485.7,434,7,40,21,1.0
514.29,461,3,68,15,4.600000000000001
514.29,434,5,68,18,5.600000000000001
357.1,439,4,51,21,-2.799999999999999
357.1,451,6,65,25,0.0
357.1,446,7,52,20,4.4
357.1,490,3,42,24,-9.6
380.9,496,3,46,15,0.200000000000001
427.5,454,6,69,17,8.8
365.7,421,4,49,25,-7.199999999999999
365.7,452,6,56,26,-2.799999999999999
388.58,374,3,57,17,0.4000000000000003
388.58,374,7,43,26,-3.4000000000000004
529.66,383,6,43,16,4.6
404.76,480,4,60,24,-4.0
380.95,399,5,63,29,-6.399999999999999
523.8,422,6,52,21,1.4000000000000004
529.66,388,4,65,28,-7.0
487.28,381,5,62,15,7.4
487.28,378,6,58,26,-2.3999999999999986
529.66,351,4,68,27,-5.399999999999999
529.66,460,3,60,29,-11.0
529.66,467,7,69,15,12.8
245.0,464,6,54,21,1.8000000000000007
245.0,392,3,57,23,-5.6
245.0,420,5,57,21,0.4000000000000003
245.0,449,6,63,20,4.600000000000001
245.0,429,6,43,29,-8.4
225.0,437,6,63,17,7.600000000000001
155.0,398,3,44,22,-7.199999999999999
165.0,396,6,63,19,5.600000000000001
195.0,468,7,42,15,7.4
225.0,466,3,45,22,-7.0
245.0,390,3,57,29,-11.6
245.0,498,6,63,17,7.600000000000001
245.0,478,3,40,29,-15.0
245.0,397,7,50,15,9.0
245.0,439,7,60,25,1.0
245.0,378,4,40,29,-13.0
275.0,421,7,68,20,7.600000000000001
275.0,483,6,54,15,7.800000000000001
325.0,401,7,69,22,5.800000000000001
325.0,421,7,49,27,-3.1999999999999993
235.0,426,5,60,27,-5.0
245.0,407,7,44,21,1.8000000000000007
245.0,378,6,61,23,1.200000000000001
265.0,388,4,49,22,-4.199999999999999
255.0,470,6,48,18,3.6000000000000014
275.0,465,5,45,27,-8.0
355.0,492,6,42,26,-5.6
355.0,443,3,40,19,-5.0
355.0,442,5,58,19,2.6000000000000014
255.0,374,5,67,29,-5.6
325.0,445,3,50,26,-10.0
255.0,463,3,48,29,-13.4
255.0,405,4,43,29,-12.4
296.61,362,3,57,20,-2.5999999999999996
529.66,430,4,66,24,-2.799999999999999
529.66,427,4,43,29,-12.4
529.66,439,4,67,27,-5.6
529.66,355,5,54,15,5.800000000000001
529.66,437,6,50,17,5.0
529.66,366,5,52,23,-2.5999999999999996
529.66,363,4,45,29,-12.0
529.66,424,3,41,29,-14.8
529.66,446,4,50,18,0.0
529.66,360,6,58,23,0.6000000000000014
529.66,350,6,52,23,-0.5999999999999996
529.66,386,6,52,27,-4.6
529.66,463,4,55,20,-1.0
529.66,497,5,68,22,1.6000000000000014
529.66,359,3,55,16,1.0
529.66,377,7,51,26,-1.799999999999999
529.66,412,7,51,24,0.200000000000001
529.66,422,4,53,18,0.6000000000000014
508.47,394,5,59,22,-0.1999999999999993
529.66,487,5,51,29,-8.799999999999999
529.66,449,7,65,29,-2.0
529.66,423,5,59,26,-4.199999999999999
529.66,476,3,56,15,2.200000000000001
529.66,471,5,60,17,5.0
529.66,453,4,65,22,-1.0
529.66,447,5,69,17,6.800000000000001
529.66,393,4,50,18,0.0
65.0,419,5,47,21,-1.5999999999999996
155.0,425,5,63,21,1.6000000000000014
165.0,472,4,54,23,-4.199999999999999
175.0,382,3,63,24,-5.399999999999999
185.0,406,4,42,26,-9.6
185.0,498,4,48,25,-7.399999999999999
185.0,357,3,44,26,-11.2
205.0,407,7,69,16,11.8
95.0,437,6,42,25,-4.6
165.0,489,7,69,18,9.8
195.0,471,5,51,28,-7.799999999999999
105.0,409,4,43,15,1.5999999999999996
155.0,450,3,61,29,-10.8
155.0,370,4,53,23,-4.399999999999999
130.0,381,4,61,16,4.200000000000001
155.0,499,6,59,22,1.8000000000000007
155.0,460,5,60,21,1.0
175.0,375,3,55,18,-1.0
185.0,364,3,59,20,-2.1999999999999993
245.0,460,5,41,21,-2.799999999999999
235.0,432,3,50,18,-2.0
230.0,387,6,60,22,2.0
230.0,371,4,60,21,-1.0
230.0,417,5,44,16,2.8000000000000007
230.0,417,6,58,20,3.6000000000000014
325.0,380,3,55,20,-3.0
85.71,481,5,54,18,2.8000000000000007
85.71,369,3,56,27,-9.8
85.71,480,4,63,27,-6.399999999999999
85.71,453,5,56,29,-7.799999999999999
160.0,457,15,66,34,9.2
130.0,643,29,67,25,46.4
199.0,628,17,46,27,16.200000000000003
109.0,499,23,66,35,24.200000000000003
119.0,716,29,59,26,43.8
155.0,760,15,70,20,24.0
119.0,495,33,57,33,44.4
199.0,468,26,77,20,47.4
119.0,625,27,41,26,36.2
100.0,556,26,72,24,42.4
109.0,554,29,81,34,40.2
130.0,674,32,75,27,52.0
130.0,550,25,58,36,25.6
55.0,506,18,43,30,14.6
345.0,669,29,44,38,28.8
529.66,673,26,76,31,36.2
399.0,729,19,86,36,19.2
490.0,666,16,43,26,14.6
235.0,768,16,71,24,22.200000000000003
100.0,667,30,65,28,45.0
415.0,470,25,76,39,26.200000000000003
415.0,679,25,67,32,31.4
180.0,693,23,49,34,21.8
529.66,581,26,67,23,42.4
140.0,699,28,46,21,44.2
99.0,798,21,70,34,22.0
345.0,788,31,84,38,40.8
529.66,526,28,61,26,42.2
529.66,469,21,47,28,23.4
529.66,483,16,70,35,11.0
399.0,516,22,45,21,32.0
499.0,599,18,62,33,15.4
345.0,763,30,79,26,49.8
345.0,655,26,55,27,36.0
345.0,595,22,40,23,29.0
345.0,564,23,77,20,41.4
415.0,631,21,69,28,27.8
415.0,470,23,65,26,33.0
415.0,775,32,82,22,58.400000000000006
415.0,601,26,68,36,29.6
415.0,476,23,87,30,33.400000000000006
490.0,733,23,83,28,34.6
490.0,740,22,82,34,26.4
490.0,460,28,40,35,29.0
490.0,484,19,79,23,30.8
490.0,484,23,87,29,34.400000000000006
395.0,726,20,49,23,26.8
415.0,641,18,86,37,16.2
415.0,580,26,46,22,39.2
529.66,718,30,42,39,29.4
415.0,770,18,73,31,19.6
490.0,671,21,62,37,17.4
490.0,706,22,58,32,23.6
490.0,768,31,86,30,49.2
529.66,788,18,74,36,14.8
529.66,745,18,72,20,30.4
529.66,495,30,65,30,43.0
529.66,696,23,80,29,33.0
529.66,639,22,49,38,15.8
199.0,588,23,82,37,25.4
199.0,752,26,76,31,36.2
199.0,534,26,79,20,47.8
235.0,482,33,65,27,52.0
235.0,778,20,49,34,15.8
235.0,691,15,46,33,6.200000000000001
235.0,453,31,43,33,37.6
270.0,500,28,70,30,40.0
270.0,533,28,64,39,29.8
270.0,453,29,78,20,53.6
270.0,706,19,70,29,23.0
205.0,776,25,87,31,36.400000000000006
205.0,518,26,69,31,34.8
235.0,667,21,60,36,18.0
235.0,547,17,65,32,15.0
235.0,733,20,67,31,22.4
235.0,474,34,69,23,58.8
270.0,724,29,78,32,41.6
270.0,482,32,59,25,50.8
270.0,564,24,65,31,30.0
315.0,764,19,77,31,22.4
315.0,701,22,51,30,24.200000000000003
340.0,721,29,68,34,37.6
340.0,726,24,51,29,29.200000000000003
340.0,484,24,52,25,33.4
529.66,793,31,49,34,37.8
529.66,478,22,89,37,24.8
529.66,486,21,51,20,32.2
529.66,515,17,46,38,5.200000000000001
529.66,454,30,82,30,46.400000000000006
529.66,634,29,82,23,51.400000000000006
529.66,737,22,56,26,29.200000000000003
529.66,736,24,89,23,42.8
529.66,453,15,70,32,12.0
529.66,479,31,61,31,43.2
529.66,588,32,49,34,39.8
529.66,639,15,65,37,6.0
529.66,712,28,40,38,26.0
529.66,666,30,72,34,40.4
529.66,630,34,83,20,64.6
529.66,628,32,50,30,44.0
529.66,694,19,84,39,15.8
529.66,643,34,42,31,45.4
529.66,791,20,59,39,12.8
529.66,575,34,62,23,57.4
529.66,729,17,63,27,19.6
529.66,569,32,80,38,42.0
529.66,481,22,89,23,38.8
529.66,710,20,53,33,17.6
529.66,736,28,40,20,44.0
529.66,528,16,72,20,26.4
529.66,467,32,78,34,45.6
529.66,701,20,63,26,26.6
529.66,740,30,71,38,36.2
109.0,609,29,59,23,46.8
119.0,520,34,86,20,65.2
119.0,560,16,68,37,8.600000000000001
130.0,557,27,56,25,40.2
130.0,604,31,80,25,53.0
130.0,486,33,43,39,35.6
160.0,697,30,70,29,45.0
145.0,598,24,66,22,39.2
119.0,539,33,59,28,49.8
119.0,616,31,42,35,35.4
119.0,655,31,75,21,56.0
119.0,703,33,68,27,52.6
180.0,471,23,69,35,24.8
109.0,633,34,86,29,56.2
155.0,702,25,89,28,39.8
165.0,726,18,52,22,24.4
130.0,553,16,44,24,16.8
140.0,662,32,59,34,41.8
100.0,670,17,66,36,11.2
125.0,747,18,43,31,13.6
115.0,703,29,58,31,38.6
140.0,460,17,84,31,19.8
85.0,720,32,76,25,54.2
110.0,568,21,89,29,30.8
120.0,516,33,73,24,56.6
120.0,669,17,82,39,11.400000000000002
100.0,779,28,74,23,47.8
140.0,503,27,64,20,46.8
140.0,563,24,64,30,30.8
120.0,563,34,40,36,40.0
55.0,764,17,55,33,12.0
55.0,738,26,74,29,37.8
125.0,463,22,44,28,24.8
145.0,533,29,76,24,49.2
109.0,589,16,48,27,14.6
159.0,689,19,53,33,15.6
149.0,603,21,45,23,28.0
100.0,682,32,81,24,56.2
99.0,588,22,42,30,22.4
125.0,630,16,82,34,14.400000000000002
70.0,724,25,73,36,28.6
85.0,509,21,89,31,28.8
109.0,538,31,42,34,36.4
57.0,778,17,55,35,10.0
57.0,705,29,71,24,48.2
57.0,667,18,41,20,24.200000000000003
103.81,743,32,68,24,53.6
103.81,597,29,71,23,49.2
55.0,670,26,62,22,42.4
55.0,612,17,76,28,21.200000000000003
55.0,721,15,77,20,25.4
55.0,475,20,70,35,19.0
55.0,463,31,47,34,37.4
139.0,456,24,43,28,28.6
158.0,465,20,82,23,33.400000000000006
149.0,476,27,63,20,46.6
152.0,601,21,86,20,39.2
158.0,714,30,84,32,44.8
119.0,530,25,85,37,30.0
158.0,663,22,81,35,25.2
109.0,699,17,89,25,26.8
158.0,583,29,48,28,39.6
99.0,545,17,81,34,16.2
129.0,527,26,56,37,26.200000000000003
99.0,675,33,72,36,44.4
59.0,581,34,54,38,40.8
99.0,732,20,74,23,31.8
158.0,684,23,61,38,20.200000000000003
99.0,549,27,71,24,44.2
145.0,614,33,84,39,43.8
109.0,728,34,47,33,44.4
89.0,659,31,76,34,43.2
79.0,488,17,48,21,22.6
119.0,564,23,80,36,26.0
158.0,698,34,69,34,47.8
99.0,548,24,42,21,35.4
99.0,570,34,70,38,44.0
99.0,769,15,54,25,15.8
89.0,783,21,83,22,36.6
148.0,603,18,52,37,9.4
157.0,568,32,58,23,52.6
299.0,631,22,77,25,34.4
99.0,574,19,45,34,13.0
158.0,711,30,79,36,39.8
155.0,502,22,53,27,27.6
119.0,480,23,74,33,27.8
149.0,664,15,52,23,17.4
349.0,788,22,47,35,18.4
158.0,483,27,53,37,27.6
149.0,570,25,48,39,20.6
145.0,485,16,53,34,8.600000000000001
158.0,585,25,70,21,43.0
149.0,558,21,79,36,21.8
109.0,718,27,61,21,45.2
139.0,514,25,77,20,45.4
149.0,630,29,79,29,44.8
155.0,543,28,44,30,34.8
152.0,465,22,79,39,20.8
158.0,460,27,57,27,38.4
157.0,754,20,88,34,23.6
158.0,650,18,61,28,20.200000000000003
158.0,545,33,79,35,46.8
158.0,456,21,85,25,34.0
158.0,466,28,44,21,43.8
99.0,790,29,44,32,34.8
89.0,734,15,89,30,17.8
109.0,771,26,54,23,39.8
99.0,789,31,58,36,37.6
99.0,450,25,62,22,40.4
99.0,560,18,40,34,10.0
109.0,545,21,63,24,30.6
119.0,523,23,49,34,21.8
99.0,610,23,53,30,26.6
99.0,608,20,53,27,23.6
89.0,544,25,80,23,43.0
99.0,675,15,60,29,13.0
99.0,747,16,50,38,4.0
99.0,783,21,62,20,34.4
99.0,458,33,41,39,35.2
99.0,605,23,43,33,21.6
99.0,621,19,83,20,34.6
119.0,593,33,89,27,56.8
129.0,638,23,63,36,22.6
119.0,736,16,51,23,19.200000000000003
119.0,699,28,45,34,31.0
129.0,589,22,40,29,23.0
119.0,565,18,56,32,15.2
129.0,779,21,45,31,20.0
279.0,646,16,47,37,4.4
289.0,474,26,41,26,34.2
299.0,593,27,72,25,43.4
389.0,523,23,67,22,37.4
345.0,636,17,63,38,8.600000000000001
349.0,711,20,77,24,31.4
279.0,471,16,70,33,13.0
399.0,500,21,49,29,22.8
59.0,546,20,65,29,24.0
69.0,749,34,58,37,42.6
79.0,555,23,83,20,42.6
89.0,647,34,52,39,39.4
89.0,526,21,76,38,19.200000000000003
89.0,715,34,68,38,43.6
99.0,593,29,67,32,39.4
99.0,483,16,60,23,21.0
145.0,712,24,54,36,22.8
89.0,668,18,57,26,21.4
99.0,562,27,74,32,36.8
109.0,770,31,45,28,43.0
99.0,622,20,78,28,27.6
89.0,710,17,77,21,28.4
148.0,646,27,86,33,38.2
399.0,586,20,64,29,23.8
200.0,365,23,37,11,42.4
200.0,354,15,46,11,28.200000000000003
200.0,580,24,40,14,42.0
55.0,655,24,37,11,44.4
200.0,526,19,64,17,33.8
55.0,396,25,68,19,44.6
160.0,454,18,67,38,11.4
130.0,765,18,69,33,16.8
199.0,699,18,78,38,13.6
109.0,475,25,89,39,28.8
119.0,669,34,87,27,58.400000000000006
155.0,673,15,62,38,4.4
119.0,585,24,46,20,37.2
199.0,470,21,75,20,37.0
119.0,505,30,40,25,43.0
100.0,492,33,69,24,55.8
109.0,750,19,70,32,20.0
130.0,610,22,54,35,19.8
130.0,755,32,80,27,53.0
55.0,558,34,46,20,57.2
345.0,663,28,59,31,36.8
529.66,793,24,56,37,22.200000000000003
399.0,453,25,45,39,20.0
490.0,747,25,60,39,23.0
235.0,593,19,76,38,15.2
100.0,510,34,75,32,51.0
415.0,568,34,62,23,57.4
415.0,665,21,85,32,27.0
180.0,708,24,76,36,27.200000000000003
529.66,739,20,45,38,11.0
140.0,542,29,48,21,46.6
99.0,713,16,53,27,15.6
345.0,687,17,64,32,14.8
529.66,743,30,64,28,44.8
529.66,781,31,75,24,53.0
529.66,609,29,61,28,42.2
399.0,721,23,44,34,20.8
499.0,679,27,81,39,31.2
345.0,585,18,55,33,14.0
345.0,741,23,85,24,39.0
345.0,671,21,88,26,33.6
345.0,797,23,60,28,30.0
415.0,538,21,59,23,30.8
415.0,495,24,49,22,35.8
415.0,527,29,40,29,37.0
415.0,542,28,44,36,28.8
415.0,655,15,65,27,16.0
490.0,565,27,43,29,33.6
490.0,740,30,72,39,35.4
490.0,786,16,72,29,17.4
490.0,505,27,80,39,31.0
490.0,725,31,59,35,38.8
395.0,556,16,71,29,17.200000000000003
415.0,630,16,64,32,12.8
415.0,720,23,78,25,36.6
529.66,617,34,56,28,51.2
415.0,607,29,75,33,40.0
490.0,578,15,68,38,5.600000000000001
490.0,459,16,67,26,19.4
490.0,559,24,81,31,33.2
529.66,740,26,83,20,48.6
529.66,551,31,43,31,39.6
529.66,553,30,64,27,45.8
529.66,456,32,83,26,54.6
529.66,706,15,55,24,17.0
199.0,643,25,58,33,28.6
199.0,563,28,83,28,44.6
199.0,613,22,51,26,28.200000000000003
235.0,541,26,73,34,32.6
235.0,537,23,43,34,20.6
235.0,686,34,48,25,52.6
235.0,639,25,69,23,40.8
270.0,786,25,57,31,30.4
270.0,477,31,74,25,51.8
270.0,722,25,51,34,26.200000000000003
270.0,761,16,60,20,24.0
205.0,570,16,72,31,15.4
205.0,693,19,54,21,27.8
235.0,572,23,41,24,30.200000000000003
235.0,533,31,77,29,48.4
235.0,525,26,54,20,42.8
235.0,461,26,83,21,47.6
270.0,799,21,84,21,37.8
270.0,464,28,50,27,39.0
270.0,456,32,45,37,36.0
315.0,608,27,43,31,31.6
315.0,475,25,53,24,36.6
340.0,523,15,56,29,12.2
340.0,463,22,76,28,31.200000000000003
340.0,621,23,78,29,32.6
529.66,753,17,65,33,14.0
529.66,577,23,54,30,26.8
529.66,486,21,75,22,35.0
529.66,769,30,54,20,50.8
529.66,720,28,88,21,52.6
529.66,755,31,87,26,53.400000000000006
529.66,635,32,53,30,44.6
529.66,626,17,76,33,16.200000000000003
529.66,575,19,83,39,15.6
529.66,548,17,46,36,7.200000000000001
529.66,708,19,44,35,11.8
529.66,747,21,51,35,17.200000000000003
529.66,590,26,53,34,28.6
529.66,573,32,77,25,54.4
529.66,491,20,59,32,19.8
529.66,535,18,62,36,12.4
529.66,465,18,57,21,26.4
529.66,681,27,42,34,28.4
529.66,775,17,73,28,20.6
529.66,767,18,61,24,24.200000000000003
529.66,529,18,43,26,18.6
529.66,667,28,72,32,38.4
529.66,469,17,76,32,17.200000000000003
529.66,538,22,76,21,38.2
529.66,717,32,84,33,47.8
529.66,676,28,52,30,36.4
529.66,622,20,82,25,31.4
529.66,748,30,60,25,47.0
529.66,713,17,63,29,17.6
109.0,792,17,71,33,15.2
119.0,776,19,83,33,21.6
119.0,724,24,43,38,18.6
130.0,696,28,42,39,25.4
130.0,483,16,60,36,8.0
130.0,613,33,61,34,44.2
160.0,719,32,69,25,52.8
145.0,602,34,73,24,58.6
119.0,683,30,61,37,35.2
119.0,532,28,67,32,37.4
119.0,456,28,72,21,49.4
119.0,508,19,85,32,23.0
180.0,792,17,87,24,27.4
109.0,578,23,69,37,22.8
155.0,637,23,49,22,33.8
165.0,636,18,44,27,17.8
130.0,668,29,78,33,40.6
140.0,716,26,41,22,38.2
100.0,612,20,55,27,24.0
125.0,745,33,74,34,46.8
115.0,598,28,79,32,39.8
140.0,634,26,58,25,38.6
85.0,789,28,54,33,33.8
110.0,609,25,78,39,26.6
120.0,719,17,74,29,19.8
120.0,454,22,40,37,15.0
100.0,774,15,79,25,20.8
